Frame,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Q0,Qx,Qy,Qz,Tx,Ty,Tz
457896,-0.0967171,0.8765793,0.1341375,-0.4519531,-69.967,-3.194,4.988,0.0071594,0.6541314,0.7561701,0.0163598,-83.998,-6.931,-52.005,0.6831455,-0.666493,0.1663927,0.247816,47.327,4.798,-376.993,0.0446706,0.4509462,-0.8910519,-0.0260498,-178.003,26.978,172.347
457904,-0.0966648,0.8766531,0.1336138,-0.4519764,-69.934,-3.19,4.939,0.0070745,0.6543557,0.7559718,0.016589,-84.015,-6.987,-51.994,0.6829537,-0.6666523,0.1665087,0.2478384,47.272,4.769,-377.001,0.0451229,0.4509738,-0.8909874,-0.0269811,-178.012,26.942,172.253
457912,-0.0959438,0.8766543,0.1331644,-0.4522603,-69.994,-3.122,4.942,0.0075275,0.6544213,0.7559249,0.015925,-84.1,-6.999,-52.014,0.6835098,-0.6660777,0.1666343,0.2477657,47.33,4.807,-376.988,0.0460295,0.4508824,-0.890989,-0.0269259,-177.985,27.253,172.167
457920,-0.0960523,0.8765947,0.1334481,-0.4522691,-69.949,-3.166,4.941,0.0077611,0.6548112,0.7555864,0.0158521,-84.021,-7.028,-51.942,0.6836275,-0.6658828,0.166825,0.2478363,47.285,4.762,-376.968,0.0458502,0.4504731,-0.8912402,-0.0257415,-177.919,27.286,172.113
457928,-0.096345,0.8764952,0.1341021,-0.4522062,-69.989,-3.237,4.991,0.0078446,0.6550287,0.7553978,0.0158123,-83.936,-7.112,-51.888,0.6836443,-0.6657702,0.1669797,0.2479884,47.188,4.733,-377.004,0.0457123,0.4501618,-0.8914315,-0.0247912,-177.831,27.297,172.081
457936,-0.0958126,0.8763704,0.1342358,-0.4525213,-69.961,-3.195,4.903,0.008192,0.6548785,0.7555415,0.014968,-83.96,-7.223,-51.945,0.6842373,-0.6651471,0.1670239,0.2479953,47.164,4.821,-376.986,0.0461456,0.4505039,-0.8912493,-0.0243217,-177.844,27.594,172.078
457944,-0.0954405,0.8762817,0.1343963,-0.4527242,-70.037,-3.102,4.844,0.0080447,0.6542973,0.7560541,0.0145776,-84.147,-7.19,-52.097,0.6845403,-0.6650323,0.1664854,0.2478289,47.343,5.022,-376.956,0.0464301,0.4509189,-0.8910422,-0.0236665,-177.903,27.636,171.95
457952,-0.0958417,0.8762188,0.1346351,-0.4526901,-70.156,-3.139,4.795,0.0074282,0.6539029,0.7563878,0.0152766,-84.306,-7.103,-52.14,0.6840433,-0.6657827,0.1658466,0.2476147,47.569,5.071,-377.017,0.045879,0.4512968,-0.8908638,-0.0242497,-178.088,27.249,172.017
457960,-0.0961603,0.8763246,0.1347425,-0.4523858,-70.279,-3.149,4.824,0.0071136,0.6539695,0.7563126,0.016265,-84.336,-7.042,-52.018,0.6833791,-0.6665675,0.1658005,0.2473682,47.649,4.887,-377.051,0.0454196,0.4515587,-0.8907084,-0.0258904,-178.273,26.909,172.151
457968,-0.0957832,0.8764824,0.1342978,-0.4522922,-70.336,-3.083,4.841,0.0074218,0.6539978,0.7562819,0.0164146,-84.37,-7.048,-51.969,0.6832903,-0.6666109,0.1662024,0.2472268,47.602,4.726,-377.036,0.0458008,0.4515048,-0.8907047,-0.0262853,-178.343,27.003,172.06
457976,-0.0958776,0.8765186,0.134196,-0.4522323,-70.224,-3.104,4.892,0.0076583,0.6542788,0.756044,0.0160639,-84.258,-7.02,-51.995,0.6835118,-0.6661956,0.1665503,0.2474995,47.453,4.766,-376.995,0.0461944,0.451023,-0.8909415,-0.0258377,-178.161,27.204,171.945
457984,-0.0959681,0.8763727,0.1343345,-0.4524547,-70.158,-3.158,4.823,0.0077325,0.6543619,0.755982,0.0155556,-84.275,-7.102,-52.064,0.6838487,-0.6658028,0.1664283,0.2477078,47.458,4.923,-377.035,0.0461273,0.4507489,-0.8911186,-0.0246045,-178.044,27.315,171.932
457992,-0.0960668,0.8762693,0.1346848,-0.45253,-70.148,-3.24,4.811,0.0078048,0.6540599,0.7562469,0.0153398,-84.229,-7.146,-52.076,0.6839762,-0.6657297,0.1663256,0.2476212,47.493,4.922,-377.056,0.0459386,0.4508409,-0.8911083,-0.0236262,-178.061,27.321,171.935
458000,-0.0960873,0.8763592,0.1349338,-0.4522772,-70.126,-3.193,4.915,0.0078856,0.6540463,0.7562566,0.0154045,-84.148,-7.104,-52.031,0.6839582,-0.6657129,0.1664928,0.2476038,47.423,4.858,-377.027,0.0457883,0.4510991,-0.890964,-0.0244149,-178.119,27.361,172.057
458008,-0.0964096,0.8763858,0.1350995,-0.4521075,-70.159,-3.168,4.95,0.0074993,0.6538401,0.7564306,0.0157979,-84.211,-7.058,-52.047,0.68361,-0.6661301,0.1662734,0.247591,47.459,4.862,-377.002,0.045318,0.4512522,-0.8908962,-0.0249342,-178.143,27.166,172.137
458016,-0.0962861,0.8764201,0.1344291,-0.4522671,-70.147,-3.133,4.894,0.0072116,0.6537774,0.7564874,0.0158114,-84.341,-7.087,-52.159,0.6835289,-0.6663365,0.1658646,0.2475334,47.591,4.976,-377.028,0.0455058,0.4513346,-0.8908283,-0.0255197,-178.169,27.02,172.119
458024,-0.0964627,0.8765252,0.1341015,-0.4521231,-70.126,-3.141,4.901,0.0071439,0.6540818,0.7562157,0.0162429,-84.284,-7.028,-52.125,0.6831911,-0.6666682,0.1660159,0.2474715,47.582,4.864,-377.031,0.0455099,0.451527,-0.8906997,-0.0265745,-178.267,26.96,172.15
458032,-0.0964348,0.8766264,0.1341212,-0.4519269,-70.158,-3.162,4.975,0.0073964,0.6542967,0.756024,0.0163964,-84.208,-6.997,-51.995,0.6831484,-0.6665427,0.1665535,0.2475662,47.439,4.724,-377.071,0.0457249,0.4510649,-0.8909282,-0.0263943,-178.234,27.029,172.069
458040,-0.0963393,0.876614,0.1337371,-0.4520853,-70.041,-3.279,4.956,0.0077598,0.6546664,0.7557094,0.0159688,-84.072,-7.123,-51.944,0.6834401,-0.6660375,0.1669497,0.2478535,47.25,4.703,-377.082,0.0458704,0.4505362,-0.8912176,-0.0253832,-178.037,27.25,172.039
458048,-0.0963864,0.876447,0.1340022,-0.4523204,-69.911,-3.29,4.892,0.0079179,0.6547889,0.755617,0.0152262,-83.945,-7.227,-52.058,0.6838963,-0.6654536,0.1669802,0.2481429,47.125,4.889,-377.044,0.0461962,0.4504045,-0.891292,-0.0244999,-177.813,27.535,171.972
458056,-0.0959978,0.8764495,0.1338286,-0.4524496,-69.859,-3.219,4.905,0.0080698,0.6545388,0.7558403,0.0148094,-83.942,-7.254,-52.11,0.6842183,-0.6651997,0.1668652,0.2480137,47.175,4.951,-376.985,0.0462031,0.4505184,-0.8912565,-0.023673,-177.8,27.661,171.933
458064,-0.0960548,0.8763894,0.1341874,-0.4524476,-70.031,-3.277,4.89,0.0077587,0.6540818,0.7562317,0.0151811,-84.08,-7.215,-52.074,0.6839802,-0.6656131,0.1665274,0.247788,47.325,4.915,-377.062,0.0456771,0.4510088,-0.8910088,-0.0246587,-178.043,27.326,172.12
458072,-0.0960336,0.8764124,0.133815,-0.4525179,-70.124,-3.312,4.816,0.0074026,0.6540911,0.7562187,0.0156009,-84.182,-7.202,-52.085,0.6836662,-0.6660171,0.1662723,0.2477403,47.406,4.931,-377.121,0.0454437,0.4509774,-0.8910321,-0.0248226,-178.084,27.124,172.119
458080,-0.0959507,0.8765296,0.1334684,-0.4524108,-70.158,-3.266,4.809,0.0073063,0.65415,0.7561617,0.0159317,-84.18,-7.126,-52.1,0.6834301,-0.6662682,0.1663587,0.2476585,47.396,4.886,-377.089,0.045614,0.4510706,-0.8909494,-0.0257652,-178.101,27.133,172.092
458088,-0.0958375,0.8766139,0.1334025,-0.4522909,-70.171,-3.196,4.841,0.007557,0.6544201,0.7559248,0.0159676,-84.113,-7.107,-52.055,0.6834355,-0.6661196,0.16678,0.24776,47.302,4.815,-377.087,0.0460347,0.4508449,-0.8910365,-0.0259549,-178.087,27.301,171.983
458096,-0.0959566,0.8765361,0.1335085,-0.4523852,-70.133,-3.283,4.839,0.0077681,0.6546216,0.7557489,0.015932,-84.066,-7.134,-51.974,0.6835273,-0.6659737,0.166913,0.2478093,47.282,4.765,-377.097,0.0458911,0.4505265,-0.8912158,-0.025577,-178.047,27.282,172.036
458104,-0.0957163,0.8764738,0.1335055,-0.4525575,-70.141,-3.35,4.828,0.0080341,0.6546802,0.7557022,0.0156027,-84.073,-7.262,-51.926,0.6838113,-0.6656854,0.1669575,0.2477707,47.286,4.752,-377.136,0.0459382,0.4503349,-0.8913277,-0.0249621,-177.989,27.352,172.069
458112,-0.0957998,0.8764396,0.1342375,-0.4523896,-70.087,-3.273,4.928,0.0082814,0.6546811,0.7557057,0.0152669,-83.95,-7.243,-51.932,0.68405,-0.6654178,0.1670621,0.24776,47.24,4.743,-377.022,0.0461158,0.4503694,-0.8913163,-0.024413,-177.908,27.598,172.04
458120,-0.0961891,0.8764012,0.134737,-0.4522329,-70.087,-3.196,4.942,0.0079352,0.6544171,0.7559324,0.015541,-83.958,-7.131,-52.045,0.6838185,-0.6657114,0.1668102,0.2477801,47.256,4.851,-376.962,0.0458099,0.4506892,-0.8911589,-0.024828,-177.953,27.419,172.006
458128,-0.0964635,0.8762904,0.134716,-0.4523954,-70.19,-3.235,4.843,0.0072537,0.6540213,0.7562753,0.0158471,-84.182,-7.074,-52.185,0.6835143,-0.6662214,0.1661057,0.2477219,47.462,5.019,-377.026,0.0452998,0.4510465,-0.8909833,-0.0255678,-178.078,27.029,172.104
458136,-0.0964528,0.8763713,0.1344653,-0.4523155,-70.355,-3.296,4.851,0.0070214,0.6538769,0.7563895,0.0164476,-84.365,-7.108,-52.103,0.6831231,-0.6668297,0.1657785,0.2473831,47.688,4.902,-377.151,0.0448732,0.451377,-0.8908191,-0.0262037,-178.335,26.743,172.246
458144,-0.0962771,0.8765244,0.1345095,-0.4520431,-70.419,-3.195,4.934,0.0072366,0.65402,0.7562582,0.0167027,-84.32,-7.03,-52.037,0.6829526,-0.6669452,0.1661776,0.2472747,47.629,4.718,-377.128,0.04512,0.4512246,-0.890867,-0.0267704,-178.357,26.833,172.213
458152,-0.0963771,0.8765875,0.1344592,-0.4519142,-70.318,-3.169,5.002,0.0074141,0.6542957,0.7560184,0.0166828,-84.195,-6.987,-51.975,0.6830171,-0.6667084,0.1665565,0.2474804,47.466,4.681,-377.049,0.0454719,0.4509916,-0.8909756,-0.0264837,-178.222,27.048,172.115
458160,-0.0965541,0.8765474,0.1340574,-0.4520736,-70.141,-3.221,4.965,0.0075156,0.6545711,0.7557858,0.0163708,-84.058,-7.013,-52.045,0.6831907,-0.6664065,0.1666436,0.2477555,47.364,4.781,-377.026,0.0456552,0.4505337,-0.8912277,-0.0254581,-178.03,27.132,171.977
458168,-0.0968346,0.876465,0.1345322,-0.4520323,-70.147,-3.281,4.972,0.0074898,0.6543338,0.7559888,0.0164927,-84.098,-7.002,-52.042,0.6831537,-0.6665789,0.1664521,0.2475224,47.483,4.762,-377.045,0.0453919,0.4507655,-0.8911336,-0.025117,-178.161,27.024,171.991
458176,-0.0967172,0.8764726,0.1350121,-0.4518998,-70.154,-3.191,5.035,0.0076354,0.6539664,0.7563072,0.0164049,-84.055,-6.922,-51.982,0.6832557,-0.6665183,0.1665063,0.2473673,47.507,4.668,-376.978,0.0450711,0.4511503,-0.8909675,-0.0246753,-178.266,27.172,172.095
458184,-0.0968194,0.8763497,0.1350803,-0.4520957,-70.137,-3.214,4.944,0.0073475,0.6539238,0.7563521,0.0161595,-84.071,-6.925,-52.1,0.6832969,-0.6664298,0.1663099,0.2476242,47.442,4.832,-376.962,0.0450986,0.45122,-0.8909322,-0.024627,-178.167,27.103,172.059
458192,-0.096758,0.8763272,0.1345872,-0.4522994,-70.12,-3.181,4.843,0.0069959,0.6538782,0.756396,0.0161077,-84.107,-6.941,-52.227,0.6832682,-0.66649,0.1659922,0.2477543,47.47,5.02,-376.974,0.0451893,0.4512828,-0.890876,-0.0253319,-178.077,27.02,172.067
458200,-0.0964557,0.8763992,0.1342481,-0.4523253,-70.186,-3.151,4.851,0.0069778,0.6537913,0.7564683,0.016249,-84.232,-6.961,-52.136,0.6832455,-0.6666106,0.1659152,0.247544,47.585,4.938,-377.032,0.0451802,0.4513949,-0.8908142,-0.0255238,-178.192,27.006,172.155
458208,-0.0962872,0.8765165,0.134048,-0.4521932,-70.243,-3.129,4.882,0.0071023,0.6536504,0.7565804,0.0166364,-84.294,-6.932,-52.017,0.6830397,-0.6668646,0.1660872,0.2473123,47.634,4.753,-377.051,0.0450256,0.4513983,-0.8908099,-0.0258853,-178.332,26.935,172.2
458216,-0.0963197,0.8765495,0.1338926,-0.4521683,-70.17,-3.138,4.877,0.0072897,0.6541412,0.7561562,0.0165519,-84.136,-6.955,-51.995,0.6831211,-0.6666079,0.1664368,0.2475444,47.461,4.756,-377.018,0.0453993,0.4508404,-0.8910876,-0.025392,-178.122,27.077,172.052
458224,-0.0963972,0.876474,0.1339923,-0.4522688,-70.033,-3.124,4.842,0.0074763,0.6544011,0.7559395,0.016087,-83.956,-6.959,-52.076,0.6834155,-0.6661392,0.1666981,0.2478175,47.288,4.871,-376.905,0.0457656,0.4504687,-0.8912747,-0.0247585,-177.866,27.314,171.894
458232,-0.0959622,0.8763804,0.1338251,-0.4525919,-70.029,-3.171,4.813,0.0077113,0.6542371,0.7560947,0.0153335,-83.978,-7.002,-52.136,0.6839084,-0.6655955,0.1667134,0.2479086,47.265,4.956,-376.946,0.0461113,0.4504908,-0.8912703,-0.0238558,-177.838,27.522,171.865
458240,-0.0960427,0.8762671,0.1342548,-0.452667,-70.092,-3.209,4.751,0.0075555,0.6538659,0.756418,0.0153007,-84.068,-7.038,-52.168,0.6838864,-0.6657073,0.1664505,0.2478458,47.327,4.991,-377.004,0.0455506,0.4506456,-0.8912296,-0.0235246,-177.912,27.338,171.969
458248,-0.0961376,0.8762271,0.1342753,-0.4527183,-70.08,-3.199,4.708,0.0073962,0.6539353,0.7563584,0.0153619,-84.078,-7.135,-52.223,0.6837896,-0.6658708,0.166201,0.247841,47.364,5.051,-377.022,0.0452921,0.4507761,-0.8911635,-0.0240239,-177.911,27.202,172.057
458256,-0.0959255,0.8763215,0.1337755,-0.4527284,-70.155,-3.178,4.695,0.0071567,0.6540305,0.756275,0.015524,-84.156,-7.093,-52.243,0.6836663,-0.6660342,0.1660833,0.247821,47.416,5.099,-376.999,0.0454909,0.4509211,-0.8910537,-0.0249808,-177.93,27.161,172.053
458264,-0.0958608,0.8765209,0.1334844,-0.452442,-70.113,-3.091,4.803,0.0072455,0.6541583,0.7561558,0.0159029,-84.033,-6.918,-52.148,0.683454,-0.6661832,0.1664172,0.2477822,47.347,4.932,-376.914,0.04555,0.4509342,-0.8910195,-0.0258401,-177.94,27.269,172.104
458272,-0.0955452,0.87653,0.132916,-0.4526584,-70.176,-3.169,4.733,0.0072575,0.6539251,0.756357,0.0159179,-84.246,-6.942,-52.114,0.6835198,-0.6661883,0.1663294,0.2476457,47.438,4.915,-377.007,0.0457833,0.4509052,-0.8910335,-0.0254501,-178.043,27.194,172.027
458280,-0.095814,0.8764476,0.1333273,-0.4526401,-70.243,-3.208,4.703,0.0072735,0.6540209,0.7562722,0.0160041,-84.26,-7.008,-52.146,0.6834174,-0.6663112,0.1663178,0.2476054,47.49,4.91,-377.043,0.0457267,0.4508477,-0.8910579,-0.0257149,-178.072,27.14,172.036
458288,-0.0956565,0.8764967,0.1335335,-0.4525175,-70.11,-3.166,4.796,0.00786,0.654467,0.7558879,0.0156402,-84.01,-7.034,-52.036,0.6837269,-0.6658065,0.1669212,0.2477023,47.283,4.783,-376.921,0.045939,0.4505545,-0.8912168,-0.0249552,-177.906,27.529,172.011
458296,-0.0954762,0.8765013,0.1334663,-0.4525666,-69.993,-3.161,4.799,0.0081713,0.6546172,0.7557675,0.0150033,-83.898,-7.043,-52.061,0.6841348,-0.6651618,0.1672944,0.2480564,47.086,4.859,-376.858,0.046293,0.4501712,-0.8914166,-0.0240681,-177.701,27.846,171.917
458304,-0.0955357,0.8764014,0.1334981,-0.452738,-69.988,-3.187,4.773,0.0079357,0.654221,0.7561153,0.0148885,-84.064,-7.078,-52.118,0.6842211,-0.6652559,0.1667574,0.2479275,47.262,4.974,-376.91,0.0459808,0.4505369,-0.8912612,-0.0235751,-177.815,27.701,171.972
458312,-0.0956475,0.8763684,0.1337828,-0.4526944,-70.064,-3.158,4.779,0.0076647,0.6537808,0.7564919,0.0152285,-84.225,-7.097,-52.133,0.6839744,-0.6657815,0.1662429,0.2475426,47.495,4.942,-376.946,0.045394,0.4511786,-0.8909381,-0.0246265,-178.054,27.389,172.199
458320,-0.095571,0.8765687,0.1336593,-0.4523591,-70.113,-3.105,4.891,0.0076075,0.6537938,0.7564685,0.0158485,-84.243,-7.089,-52.002,0.6835789,-0.6662863,0.1662762,0.2472541,47.559,4.739,-376.928,0.0453217,0.4515178,-0.8907373,-0.025781,-178.234,27.246,172.265
458328,-0.0957602,0.8767679,0.1333583,-0.4520217,-70.133,-3.11,4.937,0.0074643,0.6540123,0.7562676,0.0164769,-84.145,-6.995,-51.934,0.6831285,-0.6666037,0.1666389,0.2473994,47.408,4.635,-376.912,0.0452618,0.4512074,-0.8908842,-0.0262423,-178.169,27.198,172.187
458336,-0.0958694,0.8766738,0.1334952,-0.4521407,-70.214,-3.157,4.907,0.0074012,0.6539548,0.7563211,0.0163304,-84.221,-7.016,-52.006,0.6831966,-0.6665027,0.166559,0.2475371,47.417,4.731,-377.005,0.0454414,0.4508964,-0.89104,-0.0259833,-178.099,27.138,172.129
458344,-0.0958201,0.8765676,0.133821,-0.4522606,-70.147,-3.127,4.901,0.0076621,0.6539754,0.7563076,0.0160129,-84.223,-7.046,-51.987,0.6834812,-0.6662747,0.1665336,0.2473825,47.474,4.709,-377.019,0.0456211,0.4510668,-0.8909537,-0.0256703,-178.173,27.236,172.152
458352,-0.0958298,0.8765654,0.1339414,-0.4522272,-70.124,-3.187,4.951,0.0079368,0.6541639,0.7561438,0.0159103,-84.188,-7.166,-51.902,0.6835928,-0.6661036,0.166745,0.2473923,47.428,4.628,-377.073,0.0453845,0.4508751,-0.8910856,-0.0248671,-178.19,27.255,172.172
458360,-0.0959988,0.8766171,0.1338269,-0.4521251,-70.013,-3.228,4.982,0.0080661,0.654387,0.7559523,0.0157715,-84.034,-7.178,-51.901,0.6836479,-0.6658475,0.1670459,0.2477263,47.229,4.667,-377.038,0.0452726,0.4503325,-0.8913936,-0.0238412,-177.978,27.328,172.063
458368,-0.0959671,0.8765366,0.1339755,-0.4522438,-69.947,-3.166,4.989,0.0079372,0.654195,0.7561261,0.0154664,-83.964,-7.128,-51.975,0.683856,-0.6656757,0.1667877,0.2477875,47.237,4.805,-376.959,0.0453457,0.4506901,-0.891196,-0.0243293,-177.933,27.356,172.115
458376,-0.0961323,0.8765644,0.1339211,-0.4521709,-70.008,-3.147,4.966,0.0075662,0.6540213,0.756271,0.0159079,-84.096,-7.068,-52.01,0.6835344,-0.666166,0.1664616,0.2475766,47.394,4.802,-377.04,0.0449164,0.4512296,-0.8909229,-0.0251172,-178.177,27.122,172.225
458384,-0.0963128,0.8766314,0.1338179,-0.4520331,-70.124,-3.201,4.997,0.0073149,0.6539537,0.7563185,0.016533,-84.174,-7.123,-51.929,0.6830702,-0.6667086,0.166367,0.2474606,47.455,4.668,-377.162,0.0445095,0.4514124,-0.8908319,-0.025774,-178.374,26.803,172.316
458392,-0.0963451,0.87677,0.1335026,-0.4518508,-70.103,-3.17,5.029,0.0072579,0.6540787,0.7562023,0.0169244,-84.121,-7.032,-51.885,0.6828476,-0.6669028,0.1665393,0.2474359,47.41,4.613,-377.089,0.044833,0.4511563,-0.8909336,-0.0261803,-178.286,26.852,172.179
458400,-0.0961147,0.8766786,0.133312,-0.4521333,-70.07,-3.132,4.945,0.007468,0.6544266,0.7559087,0.0164941,-84.061,-6.972,-51.916,0.683204,-0.6664511,0.1666898,0.2475674,47.39,4.706,-377.003,0.0453488,0.4507598,-0.8911245,-0.0256161,-178.101,27.137,172.064
458408,-0.0959893,0.8765485,0.1337204,-0.4522915,-70.07,-3.126,4.928,0.0078299,0.6544723,0.7558781,0.0159042,-84.045,-7,-51.876,0.6836269,-0.6658986,0.1669476,0.2477134,47.33,4.704,-377,0.0457146,0.4505529,-0.891226,-0.0250702,-178.047,27.371,172.069
458416,-0.0963548,0.8765794,0.1339856,-0.4520754,-70.047,-3.246,5.003,0.007979,0.6545859,0.7557747,0.0160692,-83.929,-7.071,-51.827,0.6834783,-0.6659351,0.1672646,0.2478111,47.191,4.592,-377.059,0.0452685,0.4503619,-0.8913603,-0.0245285,-178.07,27.272,172.079
458424,-0.0962663,0.8765168,0.1340398,-0.4521995,-70.014,-3.231,4.958,0.0080425,0.6545588,0.7558034,0.0157932,-83.925,-7.187,-51.886,0.6837005,-0.6657395,0.1671098,0.2478282,47.216,4.709,-377.044,0.0451591,0.4505442,-0.8912874,-0.0240269,-178.055,27.354,172.083
458432,-0.096298,0.876437,0.1343151,-0.4522658,-69.998,-3.15,4.908,0.0078498,0.6545012,0.7558572,0.0156999,-83.933,-7.109,-52.004,0.6837354,-0.6658322,0.166736,0.2477347,47.329,4.844,-376.944,0.0454106,0.4510462,-0.8910108,-0.0243901,-178.099,27.403,172.048
458440,-0.0962655,0.8764133,0.1346046,-0.4522325,-70.131,-3.126,4.925,0.0075427,0.6541832,0.7561351,0.0157227,-84.008,-7.013,-52.049,0.6836282,-0.6659895,0.1665174,0.2477547,47.373,4.876,-376.943,0.0454944,0.4513807,-0.8908155,-0.0251693,-178.179,27.289,172.084
458448,-0.0965269,0.8764231,0.1346593,-0.4521416,-70.225,-3.165,4.928,0.0071605,0.654151,0.7561537,0.0163329,-84.146,-7.032,-52.005,0.6832095,-0.6664994,0.1662882,0.2476925,47.438,4.822,-377.06,0.0448679,0.451211,-0.8909262,-0.025415,-178.216,26.922,172.195
458456,-0.0964826,0.8764215,0.1343747,-0.4522387,-70.21,-3.171,4.899,0.0070914,0.6540798,0.7562119,0.0165202,-84.226,-7.049,-51.989,0.6831183,-0.6667205,0.166094,0.2474793,47.545,4.794,-377.092,0.0448451,0.4512649,-0.8908894,-0.0257883,-178.265,26.798,172.229
458464,-0.0961319,0.8764925,0.1342365,-0.4522169,-70.179,-3.1,4.913,0.0074966,0.6540052,0.756277,0.0163094,-84.156,-6.911,-51.979,0.6833042,-0.6665298,0.1663626,0.247299,47.557,4.69,-376.954,0.0452087,0.4513705,-0.890815,-0.0258747,-178.299,27.064,172.2
458472,-0.0960429,0.876523,0.1339103,-0.4522734,-70.065,-3.153,4.906,0.0078536,0.6545475,0.7558138,0.0158579,-83.985,-6.952,-51.975,0.6835774,-0.6659435,0.166903,0.2477592,47.287,4.718,-376.916,0.0456367,0.4507798,-0.8911042,-0.0254597,-178.045,27.296,172.105
458480,-0.0962615,0.8765142,0.1340304,-0.4522083,-69.967,-3.231,4.968,0.0080058,0.654867,0.7555415,0.0155623,-83.859,-7.007,-51.997,0.6837445,-0.665601,0.1671313,0.2480641,47.106,4.776,-376.952,0.0455393,0.4504731,-0.8912779,-0.0249759,-177.883,27.367,172.116
458488,-0.0961985,0.876361,0.1343737,-0.4524168,-70.063,-3.268,4.914,0.0078611,0.6544436,0.755915,0.0153072,-84.028,-7.129,-52.111,0.6839165,-0.6656452,0.1665634,0.2478536,47.31,4.919,-377.065,0.0456636,0.4509829,-0.8910233,-0.0246326,-178.064,27.237,172.084
458496,-0.095849,0.8763855,0.134024,-0.4525472,-70.055,-3.192,4.867,0.0078037,0.6543671,0.7559816,0.0153179,-84.116,-7.149,-52.079,0.6839467,-0.665734,0.1663285,0.2476895,47.412,4.909,-377.048,0.0455624,0.4511582,-0.890939,-0.0246575,-178.109,27.172,172.141
458504,-0.0964475,0.8764804,0.1342465,-0.4521702,-70.008,-3.171,4.894,0.0073715,0.6541803,0.7561326,0.0160398,-84.046,-6.945,-52.088,0.6833342,-0.6663455,0.1663362,0.2477303,47.365,4.846,-376.961,0.0451054,0.4511398,-0.8909436,-0.0256493,-178.085,26.946,172.156
458512,-0.0963535,0.8765466,0.1336821,-0.4522292,-69.999,-3.167,4.9,0.0072256,0.6543849,0.7559546,0.0161495,-83.97,-6.891,-52.099,0.6832306,-0.6663911,0.1663542,0.2478812,47.306,4.864,-376.93,0.0451187,0.4508889,-0.8910551,-0.0261605,-177.935,26.929,172.196
458520,-0.0964632,0.8765793,0.1336667,-0.4521469,-70.076,-3.198,4.911,0.0071336,0.6542995,0.756019,0.0166319,-84.123,-6.883,-52.01,0.6830023,-0.6667654,0.166252,0.247572,47.456,4.758,-377.024,0.045144,0.4511164,-0.8909212,-0.0267481,-178.145,26.801,172.232
458528,-0.0961231,0.8766789,0.1331622,-0.452175,-70.095,-3.267,4.919,0.0075496,0.6544798,0.7558617,0.016501,-84.081,-7.047,-51.932,0.6831279,-0.6665159,0.1666908,0.2476024,47.343,4.663,-377.073,0.0456232,0.4508613,-0.891037,-0.026377,-178.116,26.989,172.117
458536,-0.0959951,0.8766644,0.13321,-0.4522164,-69.984,-3.237,4.908,0.0079059,0.6546092,0.7557554,0.0160662,-83.91,-7.02,-51.922,0.68344,-0.6660227,0.1670814,0.247805,47.182,4.66,-376.94,0.0459384,0.450299,-0.8913363,-0.0253002,-177.867,27.284,171.987
458544,-0.0958578,0.8764964,0.1335572,-0.4524687,-69.967,-3.219,4.891,0.0080495,0.6547044,0.7556855,0.0153883,-83.883,-7.065,-51.991,0.6839361,-0.6654894,0.1669645,0.2479479,47.168,4.83,-376.911,0.0459943,0.450153,-0.8914334,-0.0243564,-177.713,27.464,172.006
458552,-0.0962711,0.8764586,0.1340962,-0.4522946,-70.042,-3.261,4.944,0.0077236,0.6544312,0.7559168,0.0158111,-83.936,-6.996,-51.945,0.6836414,-0.6658864,0.1667272,0.2478543,47.257,4.786,-376.993,0.045522,0.4505233,-0.8912609,-0.0247074,-177.9,27.218,172.12
458560,-0.0966214,0.87645,0.1345277,-0.4521085,-70.141,-3.275,4.912,0.0073599,0.6541822,0.7561213,0.0164948,-84.026,-7,-51.946,0.6831623,-0.6665318,0.1664445,0.2476303,47.372,4.741,-377.043,0.0449563,0.4508788,-0.8910957,-0.0252129,-178.108,26.875,172.144
458568,-0.096425,0.8764128,0.1343302,-0.4522811,-70.177,-3.213,4.853,0.0071464,0.6539691,0.7563091,0.0164276,-84.156,-6.931,-52.026,0.6832211,-0.6666019,0.1661175,0.2474993,47.489,4.846,-376.977,0.044913,0.451124,-0.8909734,-0.0252269,-178.13,26.878,172.124
458576,-0.0962783,0.8764354,0.1340437,-0.4523536,-70.254,-3.194,4.798,0.0069981,0.653926,0.7563456,0.0165262,-84.219,-6.918,-52.076,0.6831416,-0.6667538,0.1659719,0.2474072,47.597,4.887,-377.037,0.0451754,0.4513646,-0.8908214,-0.0258152,-178.232,26.925,172.124
458584,-0.0962893,0.8765964,0.1335885,-0.4521739,-70.32,-3.236,4.823,0.0070262,0.6541017,0.7561827,0.0170094,-84.219,-6.893,-51.997,0.6827617,-0.6670807,0.1662607,0.2473806,47.57,4.714,-377.08,0.0449188,0.4510596,-0.8909748,-0.0262953,-178.283,26.813,172.17
458592,-0.0962692,0.8765527,0.1336233,-0.4522525,-70.342,-3.281,4.827,0.0071578,0.6541874,0.7561096,0.016906,-84.254,-6.963,-51.932,0.6828771,-0.6668323,0.166503,0.2475688,47.458,4.71,-377.113,0.0452132,0.4508047,-0.8910921,-0.0261879,-178.203,26.895,172.124
