177.06,29.419,-272.65,-32.616,114.42,-278.96,-35.525,120,-245.69,-51.378,89.146,-259.65
179.48,34.624,-272.36,-25.809,129.75,-280.16,-27.808,136.3,-246.46,-45.444,105.77,-260.71
181.46,38.846,-272.65,-19.882,141.84,-280.72,-21.069,149.44,-247,-40.06,119.29,-261.21
182.91,42.501,-273.18,-15.307,150.55,-281.05,-15.647,159.58,-247.45,-35.498,129.77,-261.59
184.39,45.179,-273.49,-11.853,156.84,-281.32,-11.208,167.07,-248.07,-31.89,137.24,-261.99
185.26,45.828,-273.48,-9.938,159.89,-281.48,-8.718,170.88,-248.47,-29.999,141.02,-262.27
184.93,45.112,-273.21,-10.315,159.44,-281.67,-9.002,170.63,-248.5,-29.81,141.07,-262.03
184.27,44.228,-273.42,-12.243,155.81,-281.75,-10.647,167.9,-248.66,-31.369,138.08,-262.32
183.21,42.245,-273.49,-15.73,149.51,-281.89,-13.986,161.99,-248.63,-34.466,131.28,-262.2
181.68,38.691,-273.85,-20.655,140.44,-281.82,-19.418,152.33,-248.22,-38.98,121.07,-261.87
179.01,33.625,-273.37,-26.758,127.79,-281.43,-26.128,139.63,-247.75,-44.329,108,-261.74
176.64,27.96,-272.85,-33.252,112.59,-281.43,-33.371,123.92,-247.36,-49.964,91.872,-261.32
174.76,21.35,-272.76,-39.692,94.84,-280.74,-40.533,105.76,-246.62,-55.314,72.896,-260.29
172.03,13.904,-272.61,-46.164,74.393,-278.82,-47.703,85.415,-245.31,-60.364,51.87,-259.13
169.88,5.667,-271.47,-51.734,52.238,-277.02,-53.79,63.058,-243.9,-64.457,28.79,-257.61
168.97,-3.634,-270.31,-55.723,28.323,-275.16,-58.54,39.072,-241.97,-66.899,4.285,-255.43
168.34,-13.597,-269.72,-58.191,3.559,-272.59,-61.655,14.021,-238.88,-67.656,-21.052,-252.52
167.65,-22.687,-268.91,-59.068,-21.149,-269.09,-63.048,-11.293,-235.72,-66.561,-46.642,-249.56
167.85,-31.212,-267.48,-58.104,-45.9,-266.62,-62.571,-36.81,-233.09,-63.636,-72.264,-246.96
169.47,-41.203,-266.64,-55.405,-70.407,-264.47,-60.27,-61.807,-230.19,-58.98,-97.191,-244.03
170.74,-50.154,-266.05,-51.458,-93.056,-261.93,-56.497,-85.426,-227.29,-52.918,-120.38,-241.24
172.32,-56.2,-265,-46.547,-113.38,-259.75,-51.62,-107.3,-224.95,-46.037,-141.42,-239.01
174.82,-63.18,-264.2,-41.093,-131.63,-257.94,-46.012,-127.01,-222.95,-38.637,-160.41,-236.77
176.88,-69.822,-263.58,-35.309,-147.73,-255.77,-40.035,-143.83,-220.79,-31.016,-177.05,-234.38
178.47,-74.104,-263.07,-30.112,-160.58,-253.95,-34.318,-157.77,-219.09,-24.154,-190.41,-232.67
180.32,-76.962,-262.59,-25.918,-170.01,-252.76,-29.455,-168.93,-217.95,-18.308,-200.89,-231.31
181.72,-79.752,-262.13,-22.827,-176.56,-251.74,-25.826,-176.02,-217.01,-14.265,-207.75,-230.07
182.1,-81.635,-261.82,-20.588,-180.5,-250.3,-23.778,-179.64,-216.23,-11.699,-211.32,-228.83
182.24,-81.018,-261.8,-20.28,-181.32,-249.71,-23.504,-180.74,-215.67,-11.215,-212.16,-227.92
181.99,-80.504,-261.58,-21.884,-178.94,-250,-24.885,-177.87,-215.65,-12.711,-209.55,-227.96
180.99,-79.612,-261.41,-24.419,-173.45,-250.13,-27.186,-172,-215.67,-15.881,-204.11,-228.33
179.51,-75.582,-261.7,-28.02,-165.02,-250.51,-30.857,-164.31,-216.52,-20.309,-196.02,-229.15
177.64,-70.657,-262.17,-32.767,-154.03,-251.68,-35.805,-153.31,-218.07,-26.075,-185.74,-230.16
175.78,-66.813,-262.74,-38.134,-140.69,-253.56,-41.148,-139.36,-219.46,-32.841,-172.38,-231.88
173.79,-61.844,-263.33,-43.326,-124.56,-255.56,-46.523,-122.82,-221.2,-39.898,-156.21,-233.85
171.52,-53.831,-264.2,-48.283,-105.83,-257.59,-51.81,-104.46,-223.9,-46.547,-138.14,-236.15
169.8,-45.856,-265.37,-52.972,-85.473,-260.43,-56.679,-83.838,-226.95,-53.316,-118.07,-239.19
169.09,-39.062,-266.25,-56.286,-64.16,-263.95,-60.335,-61.717,-229.91,-59.118,-96.286,-242.36
168.22,-30.625,-267.47,-58.345,-41.448,-267,-62.551,-38.55,-232.89,-63.46,-73.279,-245.7
167.37,-20.983,-269.15,-59.133,-17.94,-269.58,-63.264,-14.956,-236.1,-66.216,-49.355,-248.59
168.08,-12.288,-270.21,-58.333,5.303,-272.63,-62.457,8.658,-239.31,-67.718,-25.391,-251.74
169.07,-4.19,-270.71,-55.861,27.756,-275.62,-60.011,31.629,-242.2,-67.478,-2.159,-254.75
169.82,3.932,-271.2,-52.229,49.084,-277.52,-56.059,53.56,-244.31,-65.617,20.103,-257.07
171.63,12.065,-272.5,-47.738,68.91,-278.19,-51.276,74.086,-245.57,-62.819,41.215,-258.16
173.86,18.817,-272.95,-42.642,87.033,-278.88,-45.667,92.9,-246.43,-59.009,60.236,-258.93
175.28,24.215,-272.37,-36.856,102.83,-279.88,-39.596,109.19,-246.57,-54.562,77.185,-260.02
176.73,29.031,-272.49,-31.822,115.72,-280.23,-33.874,122.84,-246.65,-50.346,91.214,-260.41
179.05,33.432,-273.24,-27.497,126.02,-280.22,-29.24,133.74,-246.74,-46.48,102.52,-260.55
180.66,36.022,-272.94,-24.206,133.57,-280.39,-25.232,141.87,-246.99,-43.307,110.86,-260.71
180.31,37.236,-272.53,-21.746,138.34,-280.42,-22.382,146.91,-246.83,-41.043,116.2,-260.77
